itemnumber,available,price1,price2,price3,qty1,qty2,qty3
GRL22161ST,0,"278.25","","","1","",""
GRL22161STFDE,2,"278.25","","","1","",""
GRL22161STOD,0,"278.25","","","1","",""
GRL22181SY,1,"253.80","","","1","",""
GRL22181SYEN21,1,"254.95","","","1","",""
GRL22181WD,9,"288.36","","","1","",""
GRL22181WDGLD1,7,"334.80","","","1","",""
GRL22181WDGWE,17,"339.95","","","1","",""
GRL22181WDNI,5,"356.40","","","1","",""
GRL22W201SY,7,"286.25","","","1","",""
GRL22W201SYEN18,0,"299.00","","","1","",""
GRL22W201WD,0,"324.00","","","1","",""
GRM40016BTRDV2,4,"871.00","","","1","",""
GRM400SDI16BDH3,2,"1743.00","","","1","",""
GRMCX556N16BIR,0,"2267.00","","","1","",""
GRMCX762R16BLT,3,"2267.00","","","1","",""
GRMCXR55N16B,0,"1200.00","","","1","",""
GRMCXR762R16B,0,"1200.00","","","1","",""
GRMKIIR65BF22SC,0,"3454.95","","","1","",""
GRMKIIR7BF20SC,0,"3454.95","","","1","",""
GRMPX16B935,5,"1743.00","","","1","",""
GRP1457,19,"7.14","","","1","",""
GRP1458,9,"7.14","","","1","",""
GRP1459,10,"7.14","","","1","",""
GRP22181SY,15,"231.95","","","1","",""
GRP22181WD,10,"280.80","","","1","",""
GRP22W201SY,0,"270.00","","","1","",""
GRP22W201WD,9,"302.40","","","1","",""
GRPL50PLVE,0,"1399.93","","","1","",""
GRR22999MB4,8,"163.08","","","1","",""
GRR22999MB6,10,"163.08","","","1","",""
GRR22A4,0,"128.52","","","1","",""
GRR22A6,10,"128.52","","","1","",""
GRR22B16,10,"144.72","","","1","",""
GRR22B16AS,8,"166.32","","","1","",""
GRR22B4GOLDUSA,0,"117.72","","","1","",""
GRR22B4GPRL,1,"135.00","","","1","",""
GRR22B6GOLDUSA,5,"117.72","","","1","",""
GRR22B6GPRL,0,"135.00","","","1","",""
GRR22B6TH,10,"152.28","","","1","",""
GRR22B6US06,11,"119.95","","","1","",""
GRR22B6WRN14,0,"134.95","","","1","",""
GRR22C4,7,"128.52","","","1","",""
GRR22C6,9,"128.52","","","1","",""
GRR22CH4WW3,34,"128.95","","","1","",""
GRR22CH6WW3,44,"128.95","","","1","",""
GRR22MB16,0,"174.96","","","1","",""
GRR22MB16AS,4,"198.72","","","1","",""
GRR22NI4,3,"126.50","","","1","",""
GRR22NI6,0,"126.50","","","1","",""
GRR22S4,10,"128.52","","","1","",""
GRR22S6,5,"128.52","","","1","",""
GRS22L1811,0,"126.36","","","1","",""
GRS22L1811WD,0,"184.68","","","1","",""
GRS22W2111,0,"270.00","","","1","",""
GRS22W2111WD,2,"327.24","","","1","",""
GRS410,2,"803.57","","","1","",""
GRS41020BK,7,"614.95","","","1","",""
GRS41020CH,9,"767.00","","","1","",""
GRS41020NI,8,"689.00","","","1","",""
GRSLX600BL122,1,"1490.50","","","1","",""
GRSLX600BL202,0,"1490.50","","","1","",""
GRSLX600BL282,1,"1490.50","","","1","",""
GRSPEAR76216B,0,"3662.00","","","1","",""
GRST17,0,"1217.89","","","1","",""
GRTA17BL,1,"1342.96","","","1","",""
GRTA17DE,1,"1705.15","","","1","",""
GRTA50DE,0,"1745.97","","","1","",""
GRTA65DE,1,"1718.54","","","1","",""
GRTA65ST,1,"1187.15","","","1","",""
GRVP17U,1,"1895.78","","","1","",""
GS1S243,1,"679.99","","","1","",""
GS1S300,3,"659.99","","","1","",""
GS1S655,0,"805.00","","","1","",""
GS1S65C,1,"720.00","","","1","",""
GS1S857,0,"805.00","","","1","",""
GS1S936,0,"805.00","","","1","",""
GS1SX65C,1,"720.00","","","1","",""
GS1VCUS243,1,"1018.00","","","1","",""
GS1VCUS270,1,"1018.00","","","1","",""
GS1VCUS300,1,"879.99","","","1","",""
GS1VCUS306,2,"879.99","","","1","",""
GS1VCUS308,1,"879.99","","","1","",""
GS1VCUS65C,2,"879.99","","","1","",""
GS1W223,0,"975.00","","","1","",""
GS1W243,1,"975.00","","","1","",""
GS1W270,0,"975.00","","","1","",""
GS1W300,1,"975.00","","","1","",""
GS1W308,0,"975.00","","","1","",""
GS1W65C,1,"975.00","","","1","",""
GS1W65P,1,"975.00","","","1","",""
GS1W708,0,"975.00","","","1","",""
GS1W857,0,"975.00","","","1","",""
GS1W936,0,"975.00","","","1","",""
GS333,48,"275.00","","","1","",""
GS640410,1,"1496.00","","","1","",""
GS642410,1,"1900.00","","","1","",""
GS643410,1,"1499.99","","","1","",""
GS738457,1,"1947.00","","","1","",""
GS762357,0,"2002.00","","","1","",""
GS780457,0,"1815.00","","","1","",""
GS788457,0,"2535.50","","","1","",""
GS812303,0,"1320.00","","","1","",""
GS843045,2,"1119.00","","","1","",""
GS843385,0,"1119.00","","","1","",""
GS870457,0,"1666.50","","","1","",""
GS900457,2,"1732.50","","","1","",""
GSA08SY2024PGM,0,"556.20","","","1","",""
GSABR01020001,0,"1385.95","","","1","",""
GSABR01020002,0,"1385.95","","","1","",""
GSABR01030001,0,"1385.95","","","1","",""
GSABR01040001,0,"1385.95","","","1","",""
GSABR02020001,1,"1385.95","","","1","",""
GSAM567,1,"1730.00","","","1","",""
GSAM567PM,1,"1770.00","","","1","",""
GSAM594,0,"2165.00","","","1","",""
GSAM7K44,2,"1740.95","","","1","",""
GSAM7K55,2,"1767.00","","","1","",""
GSAM7K56,1,"1840.00","","","1","",""
GSAM7R62,0,"1705.00","","","1","",""
GSAM7R67T,2,"1910.00","","","1","",""
GSAM7SF84E,1,"1820.00","","","1","",""
GSAM7SF84EFDEM,3,"1824.00","","","1","",""
GSAM7SF84EGM,2,"1824.00","","","1","",""
GSAM7SF84EGYM,1,"1824.00","","","1","",""
GSAM7SF84EPM,2,"1824.00","","","1","",""
GSAM7SF86,0,"2054.00","","","1","",""
GSAM7UF85,2,"1882.00","","","1","",""
GSAM7UF85GM,1,"1840.00","","","1","",""
GSAR4CC1,1,"1780.00","","","1","",""
GSAR4CC2,3,"1599.95","","","1","",""
GSAR5CC1,3,"1780.00","","","1","",""
GSAR5CC2,1,"1599.95","","","1","",""
GSAR5N1,2,"1700.00","","","1","",""
GSAR7CC1,4,"1780.00","","","1","",""
GSAR7CC2,3,"1599.95","","","1","",""
GSAR7N2,1,"1650.00","","","1","",""
GSAR9BZ,14,"275.00","","","1","",""
GSAR9CBZ,16,"254.95","","","1","",""
GSAR9CG3BL,0,"387.95","","","1","",""
GSAR9CG3BL10,1,"387.95","","","1","",""
GSAR9CG3BR,3,"395.95","","","1","",""
GSAR9CG3PT,0,"395.95","","","1","",""
GSAR9CST,43,"249.95","","","1","",""
GSAR9G3BL,1,"395.95","","","1","",""
GSAR9G3BR,2,"404.95","","","1","",""
GSAR9G3PT,1,"404.95","","","1","",""
GSAR9PT,13,"299.95","","","1","",""
GSAR9SPTG3BR,1,"412.95","","","1","",""
GSAR9SPTG3PT,0,"412.95","","","1","",""
GSAR9ST,57,"249.95","","","1","",""
GSARCSOCOMOD,5,"412.95","","","1","",""
GSARSOCOMOD,1,"412.95","","","1","",""
GSARSPTG3BL,3,"404.95","","","1","",""
GSAT73002,1,"504.32","","","1","",""
GSAT73004,2,"504.32","","","1","",""
GSAT73005,8,"500.47","","","1","",""
GSAT73006,5,"504.32","","","1","",""
GSAT73007,1,"504.32","","","1","",""
GSAT73103,5,"604.42","","","1","",""
GSAT73110BTM,8,"607.50","","","1","",""
GSAT73800,4,"538.97","","","1","",""
GSAT73801,1,"538.97","","","1","",""
GSAT73802,8,"538.97","","","1","",""
GSBA17HMH,0,"911.90","","","1","",""
GSBA22WMH,0,"911.90","","","1","",""
GSBCLB5416EDL,0,"6478.99","","","1","",""
GSBCLB5E400EDL,0,"6478.99","","","1","",""
GSBCLB5E470EDL,0,"6478.99","","","1","",""
GSBCLB5E500EDL,0,"6478.99","","","1","",""
GSCARXA416BT00,1,"989.99","","","1","",""
GSCJ4510,0,"604.80","","","1","",""
GSCJ4510SS,0,"648.00","","","1","",""
GSCJT4510,0,"604.80","","","1","",""
GSCJT4510B,0,"631.80","","","1","",""
GSFT9CMR42A,0,"2474.95","","","1","",""
GSGP78BL1220,11,"899.00","","","1","",""
GSH767,0,"2228.84","","","1","",""
GSH771,3,"1479.08","","","1","",""
GSH902,4,"1540.89","","","1","",""
GSH906,3,"1449.87","","","1","",""
GSHEAVYRCVR,4,"458.15","","","1","",""
GSHOWDOWN,0,"224.96","","","1","",""
GSILVERTIP,0,"1103.20","","","1","",""
GSIX8A5RB16,1,"2204.95","","","1","",""
GSIX8A5RCK16,1,"2349.95","","","1","",""
GSIX8A5RPBC16,0,"2349.95","","","1","",""
GSIX8RB16SPR,0,"2139.95","","","1","",""
GSL641410,2,"1776.50","","","1","",""
GSLC9SG,0,"118.15","","","1","",""
GSLCP2G,2,"118.15","","","1","",""
GSLIGHTRCVR,0,"307.25","","","1","",""
GSM3C1,7,"1495.95","","","1","",""
GSM3C2,2,"1800.00","","","1","",""
GSML22LCH12,16,"351.95","","","1","",""
GSP365R,1,"94.99","","","1","",""
GSP4WBBTLS,74,"929.99","","","1","",""
GSP4WTS,2,"1275.00","","","1","",""
GSP6RTS,13,"1275.00","","","1","",""
GSP6WTS,0,"1275.00","","","1","",""
GSP8RTS,10,"1275.00","","","1","",""
GSPC1239,3,"740.00","","","1","",""
GSPC1855,25,"634.95","","","1","",""
GSPEC0716A,5,"869.00","","","1","",""
GSPEC0717A,5,"869.00","","","1","",""
GSR91762,4,"2959.95","","","1","",""
GSRM1216STB,0,"1425.00","","","1","",""
GSRM1216STS,1,"1425.00","","","1","",""
GSRR22A4,13,"174.95","","","1","",""
GSRR22A6,0,"125.00","","","1","",""
GSRR22BS6PG,0,"125.00","","","1","",""
GSRR22C4,0,"125.00","","","1","",""
GSRR22C6,10,"179.95","","","1","",""
GSRR22MBS4PG,0,"192.24","","","1","",""
GSRR22MBS6PG,0,"192.24","","","1","",""
GSRR22V4,9,"186.84","","","1","",""
GSRR22V6,6,"186.84","","","1","",""
GSS1009,0,"791.20","","","1","",""
GSS1009H,3,"1015.20","","","1","",""
GSS1010,1,"791.20","","","1","",""
GSS1011,0,"775.20","","","1","",""
GSS1011H,1,"999.20","","","1","",""
GSS1012,3,"775.20","","","1","",""
GSS1022FDE,2,"791.20","","","1","",""
GSS1022H,1,"1015.20","","","1","",""
GSS1024,2,"775.20","","","1","",""
GSS1024H,2,"999.20","","","1","",""
GSS1025,2,"815.20","","","1","",""
GSS1026,11,"815.20","","","1","",""
GSS1027,29,"719.95","","","1","",""
GSS1028,1,"799.20","","","1","",""
GSS1039,1,"775.20","","","1","",""
GSS1039CA,0,"775.20","","","1","",""
GSS1040,3,"775.20","","","1","",""
GSS1040CA,0,"775.20","","","1","",""
GSS1075,3,"799.20","","","1","",""
GSS1075H,3,"1023.20","","","1","",""
GSS1089,4,"783.20","","","1","",""
GSS1089H,1,"1023.20","","","1","",""
GSS1211,0,"863.20","","","1","",""
GSS1212,2,"863.20","","","1","",""
GSS1239,2,"863.20","","","1","",""
GSS1240,2,"863.20","","","1","",""
GSS1305,2,"577.15","","","1","",""
GSS1306,2,"577.15","","","1","",""
GSS1334,1,"577.15","","","1","",""
GSS2005,13,"639.95","","","1","",""
GSS2006,3,"639.95","","","1","",""
GSS2010,7,"807.20","","","1","",""
GSS2011,5,"791.20","","","1","",""
GSS2012,1,"791.20","","","1","",""
GSS2027,2,"799.20","","","1","",""
GSS2028,1,"799.20","","","1","",""
GSS2075,1,"815.20","","","1","",""
GSS2075H,2,"1039.20","","","1","",""
GSS2211,2,"879.20","","","1","",""
GSS2211H,2,"1103.20","","","1","",""
GSS2212,1,"879.20","","","1","",""
GSS2212H,2,"1103.20","","","1","",""
GSS2239,1,"879.20","","","1","",""
GSS2239CA,0,"879.20","","","1","",""
GSS2240CA,0,"879.20","","","1","",""
GSS2306,1,"577.15","","","1","",""
GSS3009,1,"807.20","","","1","",""
GSS3011,1,"791.20","","","1","",""
GSS3012,9,"720.00","","","1","",""
GSS3211,1,"879.20","","","1","",""
GSS3212,2,"879.20","","","1","",""
GSS3239,0,"879.20","","","1","",""
GSS3240,0,"879.20","","","1","",""
GSS3306,2,"577.15","","","1","",""
GSS3334,1,"577.15","","","1","",""
GSS4011,5,"679.15","","","1","",""
GSS4012,2,"679.15","","","1","",""
GSS4039,2,"679.15","","","1","",""
GSS4083,4,"679.15","","","1","",""
GSS4084,2,"679.15","","","1","",""
GSS4084H,2,"905.25","","","1","",""
GSS4211,3,"755.65","","","1","",""
GSS4212,0,"755.65","","","1","",""
GSS4239,2,"755.65","","","1","",""
GSS4240,1,"755.65","","","1","",""
GSS4283,1,"764.15","","","1","",""
GSS4284,3,"764.15","","","1","",""
GSS5011,2,"679.15","","","1","",""
GSS5012,3,"679.15","","","1","",""
GSS5039,1,"679.15","","","1","",""
GSS5040,2,"679.15","","","1","",""
GSS5211,0,"755.65","","","1","",""
GSS5212,0,"755.65","","","1","",""
GSSEBP22G,1,"807.50","","","1","",""
GSSEFC22G,0,"807.50","","","1","",""
GSSHIELDG,2,"118.15","","","1","",""
GSSK50A,0,"323.68","","","1","",""
GSSK50B,0,"323.68","","","1","",""
GSSP1BK,0,"133.92","","","1","",""
GSSP1GRAY,0,"133.92","","","1","",""
GSSP1OD,0,"133.92","","","1","",""
GSSP1TAN,0,"133.92","","","1","",""
GSSP20TKY,0,"196.56","","","1","",""
GSSPB9BK,0,"183.60","","","1","",""
GSSPB9BKKIT,0,"210.60","","","1","",""
GSSPB9ENG5,78,"205.00","","","1","",""
GSSPS45BK,0,"253.80","","","1","",""
GSSPS45BKIT,0,"283.50","","","1","",""
GSSPTKY,0,"176.00","","","1","",""
GST916556BB5,1,"791.00","","","1","",""
GST916556BLCB5,2,"791.00","","","1","",""
GST916556BM,2,"791.00","","","1","",""
GST916556BMLC,2,"791.00","","","1","",""
GSTAE918223CB,2,"1399.00","","","1","",""
GSTAG10000142,1,"1385.95","","","1","",""
GSTAG10002722,2,"1109.95","","","1","",""
GSTAG10003502,1,"1583.95","","","1","",""
GSTAG10003512,1,"1583.95","","","1","",""
GSTAG10010342,0,"1280.00","","","1","",""
GSTAG10012722,1,"1109.95","","","1","",""
GSTAG10013502,0,"1583.95","","","1","",""
GSTAG15000142,0,"939.10","","","1","",""
GSTAG15000242,0,"981.95","","","1","",""
GSTAG15003702,0,"1109.95","","","1","",""
GSTAG15004302,1,"768.35","","","1","",""
GSTAG15004502,0,"1109.95","","","1","",""
GSTAG15004512,0,"1109.95","","","1","",""
GSTAG15004802,0,"810.00","","","1","",""
GSTAG15005512,0,"1280.95","","","1","",""
GSTAG15005612,0,"1280.95","","","1","",""
GSTAG15005712,4,"1280.95","","","1","",""
GSTAG15010142,0,"939.10","","","1","",""
GSTAG15013702,0,"1109.95","","","1","",""
GSTAG15014302,0,"768.35","","","1","",""
GSTAG15014502,0,"1109.95","","","1","",""
GSTAG15014512,0,"1109.95","","","1","",""
GSTE916556B,0,"1066.00","","","1","",""
GSTR22LCH16,18,"362.95","","","1","",""
GSTR22LCH20,13,"368.50","","","1","",""
GSTRYKER1,10,"306.00","","","1","",""
GSTV91609B,2,"1005.00","","","1","",""
GSTV916308B,0,"1158.00","","","1","",""
GSTV916308BLC,0,"1158.00","","","1","",""
GSTV916556B,0,"890.00","","","1","",""
GSTV916556BB5,1,"890.00","","","1","",""
GSTV916556BLC,1,"890.00","","","1","",""
GSTV916556BLCB5,2,"890.00","","","1","",""
GSTV916556FP,1,"906.00","","","1","",""
GSU16,19,"500.00","","","1","",""
GSU16BBLK,0,"540.00","","","1","",""
GSU16C,0,"575.00","","","1","",""
GSU22,7,"370.00","","","1","",""
GSU22C,6,"371.95","","","1","",""
GSUB2K57BLK,0,"366.95","","","1","",""
GSUB2K57GRN,0,"366.95","","","1","",""
GSUB2K57TAN,0,"366.95","","","1","",""
GSUB2K9GLKBLK,0,"366.95","","","1","",""
GSUB2K9GLKBLK10,0,"366.95","","","1","",""
GSUB2K9GLKBLKD,0,"599.95","","","1","",""
GSUB2K9GLKGRN,0,"366.95","","","1","",""
GSUB2K9GLKGRN10,5,"366.95","","","1","",""
GSUB2K9GLKTAN,12,"366.95","","","1","",""
GSUB2K9GLKTAN10,0,"366.95","","","1","",""
GSUB40MPGRN,0,"441.95","","","1","",""
GSUB40MPTAN,4,"439.95","","","1","",""
GSVRD002,3,"879.95","","","1","",""
GSVRD003,5,"899.95","","","1","",""
GSWITCHGUN,769,"289.95","","","1","",""
GSWITCHGUNCOMBO,6,"420.00","","","1","",""
GSWITCHGUNLR,13,"389.00","","","1","",""
GT003BKLG,1,"34.98","","","1","",""
GT003BKXL,1,"34.98","","","1","",""
GT003TNLG,2,"34.98","","","1","",""
GT003TNXL,2,"34.98","","","1","",""
GT1,1,"1399.20","","","1","",""
GT1100D,0,"1973.40","","","1","",""
GT114,0,"1469.60","","","1","",""
GT11450DC2,1,"2159.00","","","1","",""
GT150D,2,"1689.60","","","1","",""
GT150DTG,0,"3445.20","","","1","",""
GT1B,1,"1829.30","","","1","",""
GT1B14,0,"1899.70","","","1","",""
GT1C,2,"1349.99","","","1","",""
GT21021,1,"816.50","","","1","",""
GT22DT,9,"240.00","","","1","",""
GT22M,3,"249.75","","","1","",""
GT22MX,4,"255.30","","","1","",""
GT22NKL,1,"255.30","","","1","",""
GT27962,2,"879.99","","","1","",""
GT27986,1,"915.33","","","1","",""
GT28358,1,"930.99","","","1","",""
GT3,0,"18.83","","","1","",""
GT380BLM8,6,"255.30","","","1","",""
GT380DT8,0,"249.75","","","1","",""
GT380M8,0,"249.75","","","1","",""
GT380M8X,5,"255.30","","","1","",""
GT380MC,0,"255.30","","","1","",""
GT380NKL8,0,"255.30","","","1","",""
GT380PM15X,4,"316.35","","","1","",""
GT380PMC,2,"310.80","","","1","",""
GT380PNK8,1,"255.30","","","1","",""
GT380PRP8,0,"255.30","","","1","",""
GT5,3,"1266.10","","","1","",""
GT5P,0,"1098.90","","","1","",""
GT7B16,5,"1760.00","","","1","",""
GT7B20,0,"1760.00","","","1","",""
GT7F20,5,"1760.00","","","1","",""
GT7FD16,7,"1760.00","","","1","",""
GT7G16,0,"1760.00","","","1","",""
GT7G20,0,"1760.00","","","1","",""
GTA5,2,"1356.30","","","1","",""
GTAC340,0,"87.27","","","1","",""
GTAC74,0,"10.21","","","1","",""
GTAC75,11,"10.21","","","1","",""
GTAC76,20,"10.21","","","1","",""
GTAC77,5,"10.21","","","1","",""
GTAC78,4,"24.33","","","1","",""
GTAC81,2,"9.22","","","1","",""
GTAC82,7,"9.22","","","1","",""
GTAC83,7,"14.40","","","1","",""
GTAC88,1,"20.03","","","1","",""
GTAC89,2,"20.03","","","1","",""
GTACR,2,"688.95","","","1","",""
GTACRMW,1,"1009.95","","","1","",""
GTC6001,0,"18.39","","","1","",""
GTCDRHL1,5,"32.93","","","1","",""
GTCSRHL0,1,"32.93","","","1","",""
GTFCOMPACTF10,1,"512.60","","","1","",""
GTFDRHL0,1,"32.93","","","1","",""
GTFFORCE22,2,"423.50","","","1","",""
GTFFORCE22TB,0,"484.00","","","1","",""
GTFFORCES9,1,"544.50","","","1","",""
GTFGOLDM10OR,1,"1457.50","","","1","",""
GTFLIMMSTR9,1,"1281.50","","","1","",""
GTFLIMMSTRX10,1,"2180.00","","","1","",""
GTFLMMSTRX10OR,1,"2304.50","","","1","",""
GTFSTOCK210,1,"1419.00","","","1","",""
GTFSTOCK210OR,1,"1540.00","","","1","",""
GTFSTOCK29,1,"1419.00","","","1","",""
GTFSTOCK29OR,1,"1540.00","","","1","",""
GTFSTOCKIX9,1,"1309.00","","","1","",""
GTFSTOCKM10,1,"1177.00","","","1","",""
GTGMOD0BLK,1,"5.55","","","1","",""
GTGMOD0FDE,5,"5.55","","","1","",""
GTGMOD0FG,0,"5.55","","","1","",""
GTGMOD0WG,1,"5.55","","","1","",""
GTGWCMBL45,2,"2035.00","","","1","",""
GTGWCMBL45M,1,"2805.00","","","1","",""
GTGWCMCC45,1,"2136.75","","","1","",""
GTGWGVBL45,2,"2035.00","","","1","",""
GTGWGVBL45M,2,"2805.00","","","1","",""
GTGWGVCC45,2,"2136.75","","","1","",""
GTGWGVCC45M,2,"2887.50","","","1","",""
GTHEJACK,4,"217.46","","","1","",""
GTHL14100R,2,"14.70","","","1","",""
GTHL14101R,2,"14.70","","","1","",""
GTHL14160R,1,"14.70","","","1","",""
GTHL14902R,0,"68.80","","","1","",""
GTHL14905R,0,"72.88","","","1","",""
GTHL15099BLKR,3,"18.85","","","1","",""
GTHL15102R,0,"65.66","","","1","",""
GTHL15105R,0,"69.39","","","1","",""
GTHM196,0,"15.12","","","1","",""
GTHM197,0,"9.99","","","1","",""
GTHM198,0,"11.57","","","1","",""
GTHM243,1,"6.92","","","1","",""
GTHM244,0,"6.92","","","1","",""
GTHM245,0,"6.92","","","1","",""
GTHM246,0,"6.92","","","1","",""
GTHM247,0,"6.92","","","1","",""
GTHM280,7,"7.18","","","1","",""
GTHM283,0,"7.18","","","1","",""
GTHM284,0,"7.18","","","1","",""
GTHM286,0,"16.83","","","1","",""
GTHM289,13,"7.81","","","1","",""
GTHM308,0,"7.02","","","1","",""
GTHM315,2,"47.08","","","1","",""
GTHM316,3,"50.71","","","1","",""
GTHM355,0,"28.80","","","1","",""
GTHM356,0,"33.60","","","1","",""
GTHM361,0,"32.88","","","1","",""
GTHM362,0,"28.80","","","1","",""
GTHM363,0,"33.60","","","1","",""
GTHM60,0,"7.18","","","1","",""
GTHM61,4,"25.47","","","1","",""
GTHM68,14,"7.18","","","1","",""
GTHM69,6,"7.18","","","1","",""
GTHM70,4,"7.18","","","1","",""
GTHM71,0,"7.18","","","1","",""
GTHM72,0,"7.18","","","1","",""
GTHM73,0,"7.18","","","1","",""
GTHM74,2,"7.18","","","1","",""
GTHM79,0,"7.18","","","1","",""
GTHUN380MLTCC,1,"255.30","","","1","",""
GTHUN380PM15,0,"299.70","","","1","",""
GTHUN380PNKL15,0,"321.90","","","1","",""
GTM1,1,"1314.50","","","1","",""
GTM1C1,0,"1722.60","","","1","",""
GTM2220RT,4,"494.95","","","1","",""
GTM22A18,0,"249.95","","","1","",""
GTM22A20,0,"249.95","","","1","",""
GTM22LITE18,0,"155.55","","","1","",""
GTM6002,0,"19.19","","","1","",""
GTOPE,2,"340.00","","","1","",""
GTP6000,0,"18.39","","","1","",""
GTPAS,0,"416.95","","","1","",""
GTPR380M,4,"255.30","","","1","",""
GTPR380PM,2,"305.25","","","1","",""
GTPR9CDT,3,"388.50","","","1","",""
GTPR9CM,1,"377.40","","","1","",""
GTPR9CMX,11,"356.00","","","1","",""
GTPR9DT,15,"349.95","","","1","",""
GTPR9M,1,"339.95","","","1","",""
GTPR9MX,8,"299.00","","","1","",""
GTPR9XT,5,"643.80","","","1","",""
GTS12B,8,"1121.00","","","1","",""
GTS12BLH,0,"1121.00","","","1","",""
GTS12F,0,"1121.00","","","1","",""
GTS12FLH,0,"1121.00","","","1","",""
GTS12G,10,"1121.00","","","1","",""
GTS12GLH,0,"1121.00","","","1","",""
GTSDRHL0,1,"32.93","","","1","",""
GTSDRHL1,2,"22.50","","","1","",""
GTSL117,2,"21.95","","","1","",""
GTSL118,3,"54.63","","","1","",""
GTSL121,3,"27.71","","","1","",""
GTSL122,1,"29.14","","","1","",""
GTSL123,0,"29.85","","","1","",""
GTSL124,0,"29.85","","","1","",""
GTSL127,8,"43.91","","","1","",""
GTSL129,6,"44.24","","","1","",""
GTSL131,8,"37.01","","","1","",""
GTSL132,9,"37.01","","","1","",""
GTSL133,0,"46.52","","","1","",""
GTSL138,0,"40.91","","","1","",""
GTSL139,0,"41.43","","","1","",""
GTSL140,0,"41.43","","","1","",""
GTSL20,0,"25.41","","","1","",""
GTSL35,0,"25.41","","","1","",""
GTSL40,36,"8.40","","","1","",""
GTSL50,0,"19.58","","","1","",""
GTSL51,0,"19.58","","","1","",""
GTSL52,4,"39.24","","","1","",""
GTSL53,0,"33.43","","","1","",""
GTSL56,1,"9.90","","","1","",""
GTSL69,2,"22.30","","","1","",""
GTSSRHL0,1,"23.00","","","1","",""
GTSSRHL1,4,"23.92","","","1","",""
GTSW01,22,"7.52","","","1","",""
GTSW02,21,"7.52","","","1","",""
GTSW03,6,"9.04","","","1","",""
GTSW06,0,"14.65","","","1","",""
GTSW07,12,"8.44","","","1","",""
GTSW104,0,"39.98","","","1","",""
GTSW105,0,"18.14","","","1","",""
GTSW106,14,"8.07","","","1","",""
GTSW107,19,"7.89","","","1","",""
GTSW108,2,"13.45","","","1","",""
GTSW110,5,"16.04","","","1","",""
GTSW111,1,"14.89","","","1","",""
GTSW112,20,"17.17","","","1","",""
GTSW113,3,"19.78","","","1","",""
GTSW16,0,"13.67","","","1","",""
GTSW189,0,"13.22","","","1","",""
GTSW19,3,"12.34","","","1","",""
GTSW190,0,"15.62","","","1","",""
GTSW191,4,"23.40","","","1","",""
GTSW192,7,"15.08","","","1","",""
GTSW193,14,"14.97","","","1","",""
GTSW194,5,"14.97","","","1","",""
GTSW202,32,"16.56","","","1","",""
GTSW226,0,"14.80","","","1","",""
